anti,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
532690,RAMSARUP IND,Z ,Q,0.37,0.37,0.37,0.37,0.37,0.38,1,1,0,,INE005D01015,26-Mar-20,,
532692,RADHA MADHAV,T ,Q,2.8,2.8,2.79,2.79,2.79,2.8,4,900,2517,,INE172H01014,26-Mar-20,,
532693,PUNJ LLOYD  ,Z ,Q,0.8,0.84,0.8,0.82,0.82,0.8,37,29452,24149,,INE701B01021,26-Mar-20,,
532696,EDUCOMP SOLN,Z ,Q,0.94,0.94,0.94,0.94,0.94,0.9,10,17985,16905,,INE216H01027,26-Mar-20,,
532698,NITINSPINNER,B ,Q,25.9,27.45,25.9,27,27,25.4,147,1849,49746,,INE229H01012,26-Mar-20,,
532699,ROYALORCH   ,B ,Q,37.9,45,37.55,41.15,41.5,38.25,470,14966,614396,,INE283H01019,26-Mar-20,,
532700,ENT NETWORK ,B ,Q,126,128.95,116.1,128.95,128.95,117.95,52,1078,135912,,INE265F01028,26-Mar-20,,
532701,CELLA       ,Z ,Q,3.15,3.15,3.07,3.07,3.07,3.23,5,1500,4623,,INE266H01014,26-Mar-20,,
532702,GUJ PETRONET,A ,Q,160,170,158,167.3,170,161.3,513,17774,2883423,,INE246F01010,26-Mar-20,,
532705,JAGRAN PRAK ,A ,Q,36.2,42.7,36.15,41.95,41.95,39.15,382,18561,745295,,INE199G01027,26-Mar-20,,
532706,INOX LEISURE,A ,Q,270,286.65,254.6,272.65,272.65,260.6,2044,19941,5471627,,INE312H01016,26-Mar-20,,
532707,DYNEMIC PRO ,B ,Q,103,121.8,103,111.8,112,101.6,487,8659,987224,,INE256H01015,26-Mar-20,,
532708,GVK POWERINF,B ,Q,2.35,2.38,2.29,2.32,2.38,2.21,144,243349,566702,,INE251H01024,26-Mar-20,,
532710,SADBHAV ENGG,A ,Q,31.05,31.55,31.05,31.05,31.05,32.65,77,4872,151276,,INE226H01026,26-Mar-20,,
532712,REL COM LTD ,B ,Q,0.68,0.7,0.65,0.68,0.68,0.67,675,5103344,3433110,,INE330H01018,26-Mar-20,,
532713,SAKUMA EXPO ,B ,Q,3.71,3.98,3.5,3.71,3.75,3.73,52,20145,75753,,INE190H01024,26-Mar-20,,
532714,KEC INTERN  ,A ,Q,190.5,192.9,179,186,186,175.4,1032,17468,3307583,,INE389H01022,26-Mar-20,,
532716,GILLA ARBUT ,B ,Q,20,22.7,17.2,18.3,21.85,19.85,191,6296,125548,,INE047B01011,26-Mar-20,,
532717,INDOTECHTR  ,B ,Q,85,85,85,85,85,82.9,4,210,17850,,INE332H01014,26-Mar-20,,
532719,BL KASHYAP  ,B ,Q,4.09,4.09,3.84,4,4,3.85,23,15393,59518,,INE350H01032,26-Mar-20,,
532720,M&M FINANSER,A ,Q,171,181,156.4,162.85,162.85,165.45,6730,595578,99379608,,INE774D01024,26-Mar-20,,
532721,VISA STEEL  ,B ,Q,2.8,3.19,2.7,3,3,2.95,5,1185,3716,,INE286H01012,26-Mar-20,,
532722,NITCO TILES ,B ,Q,11.15,11.35,11.1,11.35,11.35,10.85,24,9423,105884,,INE858F01012,26-Mar-20,,
532725,SOLAR IND   ,A ,Q,920,980.05,899.45,905,905,923.25,36,140,128222,,INE343H01029,26-Mar-20,,
532726,GALLAN METAL,B ,Q,20.35,21.25,19.4,19.65,19.4,20,27,840,16631,,INE297H01019,26-Mar-20,,
532728,MALU PAPER  ,B ,Q,20.85,24.8,20.45,22,22,20.95,126,3255,74546,,INE383H01017,26-Mar-20,,
532729,UTTAM SUGAR ,B ,Q,44.4,44.7,40.65,44.7,44.7,42.6,403,5684,243225,,INE786F01031,26-Mar-20,,
532730,STL GLOBAL  ,B ,Q,6.32,6.32,6.32,6.32,6.32,6.65,1,50,316,,INE353H01010,26-Mar-20,,
532731,ROHIT FERRO ,B ,Q,0.42,0.42,0.42,0.42,0.42,0.4,6,10580,4443,,INE248H01012,26-Mar-20,,
532732,KEWAL KIRAN ,B ,Q,813.35,813.35,780,780,780,700,10,51,41447,,INE401H01017,26-Mar-20,,
532733,SUN TVNET   ,A ,Q,308.5,315,295.5,303.85,303.85,305.75,2340,110955,33760711,,INE424H01027,26-Mar-20,,
532734,GODAWARI POW,B ,Q,90.95,93.05,90.95,93.05,93.05,88.65,16,582,54065,,INE177H01013,26-Mar-20,,
532735,RSYSTEMINT  ,B ,Q,87.3,90.6,87.05,87.7,87.7,86.8,16,878,76905,,INE411H01032,26-Mar-20,,
532737,EMKAY GLOB F,B ,Q,25.6,27.1,25.25,25.25,25.25,25.85,25,765,20221,,INE296H01011,26-Mar-20,,
532740,LOKESH MACH ,B ,Q,16,17.1,16,16.1,16.1,14.5,25,1682,27082,,INE397H01017,26-Mar-20,,
532741,KAMDHENU    ,B ,Q,50,50,45.3,47.25,47.6,46.9,155,4187,198036,,INE390H01012,26-Mar-20,,
532742,PAUSHAK LTD ,X ,Q,1650,1828,1650,1768.3,1770,1677.45,97,655,1161772,,INE111F01016,26-Mar-20,,
532745,INDICAP     ,X ,Q,22.25,22.5,22.25,22.5,22.5,23.4,31,14680,327668,,INE347H01012,26-Mar-20,,
532748,PRIME FOCUS ,B ,Q,25,26,24.8,25.95,26,24.2,29,1725,43909,,INE367G01038,26-Mar-20,,
532749,ALLCARGO    ,B ,Q,61.8,61.8,57.9,61.25,60.3,56.2,388,7334,443295,,INE418H01029,26-Mar-20,,
532754,GMR INFRASTR,A ,Q,16.4,16.95,15.7,16.3,16.2,16.55,1217,693957,11321778,,INE776C01039,26-Mar-20,,
532755,TECH MAH    ,A ,Q,539,564,513.6,515.75,515.75,529.5,3031,86300,45822645,,INE669C01036,26-Mar-20,,
532756,MAHINDCIE   ,A ,Q,63.2,65.8,62.7,63.75,63.75,62.7,331,6283,406633,,INE536H01010,26-Mar-20,,
532757,VOLTAMP TRAN,B ,Q,760.4,870,760.4,822.7,818,824.9,140,707,591743,,INE540H01012,26-Mar-20,,
532759,ATLANTA     ,B ,Q,2.84,3.08,2.84,2.84,2.84,2.98,97,515,1489,,INE285H01022,26-Mar-20,,
532760,DEEP INDS   ,B ,Q,48,49.6,47.15,49.55,49.55,46.9,64,20852,992697,,INE677H01012,26-Mar-20,,
532761,HOV SERVICES,B ,Q,25.6,25.6,23.25,23.35,23.25,24.45,17,1000,24470,,INE596H01014,26-Mar-20,,
532762,ACTION CONST,B ,Q,38.8,40.2,37.5,38.4,39,37.9,621,18801,736389,,INE731H01025,26-Mar-20,,
532764,GEECEE      ,B ,Q,43.5,46.95,42.6,43.8,43.8,48.15,137,5263,230862,,INE916G01016,26-Mar-20,,
532766,RICHA IND   ,Z ,Q,0.49,0.49,0.49,0.49,0.49,0.49,1,3,1,,INE516H01012,26-Mar-20,,
532767,GAYATRI PROJ,B ,Q,8.95,8.95,8.95,8.95,8.95,9.4,8,2657,23780,,INE336H01023,26-Mar-20,,
532768,FIEM INDS   ,B ,Q,253,259.85,248,249.35,248,240,50,1198,304465,,INE737H01014,26-Mar-20,,
532771,JHS SVEN    ,B ,Q,7.3,7.35,6.9,7.02,7.14,7.05,15,1853,13485,,INE544H01014,26-Mar-20,,
532772,DCBBANK     ,A ,Q,81,88,78,81,80.1,80.15,2676,41743,3451734,,INE503A01015,26-Mar-20,,
532773,GLOBAL VECT ,B ,Q,33.4,37.8,33.4,36.5,36.5,34.9,95,1730,62769,,INE792H01019,26-Mar-20,,
532774,INSPIRISYS  ,B ,Q,21.8,21.8,20.1,21.6,21.6,20.8,7,64,1319,,INE020G01017,26-Mar-20,,
532775,GTL INFRAST ,B ,Q,0.24,0.24,0.22,0.24,0.24,0.23,91,1348202,316856,,INE221H01019,26-Mar-20,,
532776,SHIVAM AUTO ,B ,Q,8.9,9.75,8.9,9.75,9.75,8.9,128,11972,110647,,INE637H01024,26-Mar-20,,
532777,INFO EDGE   ,A ,Q,1968.7,2202.15,1848.1,2033.25,2033.25,1835.15,2173,11825,23749678,,INE663F01024,26-Mar-20,,
532779,TORNT POWER ,A ,Q,274.8,292,270.9,288.15,289,277,602,31069,8706639,,INE813H01021,26-Mar-20,,
532780,PARSVNATH   ,B ,Q,1.3,1.3,1.22,1.22,1.22,1.28,26,10668,13046,,INE561H01026,26-Mar-20,,
532782,SUTLEJ TEXT ,B ,Q,20,21.1,19,20,20,19.35,229,3754,75312,,INE645H01027,26-Mar-20,,
532783,DAAWAT      ,B ,Q,16,18.35,15.65,16.75,16.6,15.6,736,135388,2269932,,INE818H01020,26-Mar-20,,
532784,SOBHA       ,A ,Q,141.1,145,132.05,133.65,134,140.55,3658,28323,3888041,,INE671H01015,26-Mar-20,,
532785,RUCHIRA PAP ,B ,Q,32.7,33.45,32,33.45,33.45,30.45,328,4879,162359,,INE803H01014,26-Mar-20,,
532790,TANLA       ,B ,Q,42,42.7,41.85,42.7,42.7,40.7,56,8638,367111,,INE483C01032,26-Mar-20,,
532794,ZEEMEDIA    ,B ,Q,3,3.15,2.95,3.15,3.15,3,131,32125,100020,,INE966H01019,26-Mar-20,,
532795,SITINET     ,B ,Q,0.56,0.56,0.56,0.56,0.56,0.54,1,5,2,,INE965H01011,26-Mar-20,,
532796,LUMAX TECH  ,B ,Q,55.55,56,49,51.3,51.2,53,546,5939,311196,,INE872H01027,26-Mar-20,,
532797,AUTOIND     ,B ,Q,10.2,10.2,10.2,10.2,10.2,10.7,9,421,4294,,INE718H01014,26-Mar-20,,
532798,NTWK MED INV,B ,Q,16.3,17.1,15.5,16.85,16.6,16.3,1514,78176,1317521,,INE870H01013,26-Mar-20,,
532799,HUBTOWN     ,B ,Q,7.6,8.37,7.6,8.04,7.85,7.98,294,9751,78197,,INE703H01016,26-Mar-20,,
532800,TV18BRDCST  ,A ,Q,13.6,14.95,13.4,14.35,14.35,13.6,558,188059,2738014,,INE886H01027,26-Mar-20,,
532801,CAMBRIDGE   ,B ,Q,14.1,14.1,12.8,13.95,13.95,13.45,61,2146,28664,,INE627H01017,26-Mar-20,,
532804,TECHNOCRAFT ,B ,Q,179,179.9,162,170.25,170.25,165.3,66,804,139177,,INE545H01011,26-Mar-20,,
532805,REDINGTON   ,A ,Q,63.15,66.55,62.5,63.25,63.3,62.7,220,3899,249993,,INE891D01026,26-Mar-20,,
532807,CINELINE    ,B ,Q,19.45,19.8,19.05,19.05,19.05,18.75,7,333,6457,,INE704H01022,26-Mar-20,,
532808,PGIL        ,B ,Q,93.05,100.1,93.05,100,100,104.95,25,1694,163934,,INE940H01014,26-Mar-20,,
532809,FSL         ,A ,Q,28.55,29.75,27.65,28.7,28.7,27.75,1059,216247,6214240,,INE684F01012,26-Mar-20,,
532810,POWER FINAN ,A ,Q,87,94,83.1,92.3,92.3,86.25,2009,236623,20922674,,INE134E01011,26-Mar-20,,
532811,AHLUWALIA CO,B ,Q,175,182.1,170,172.9,182.05,174.1,52,450,77642,,INE758C01029,26-Mar-20,,
532812,TRANSWARRANT,B ,Q,2.55,2.55,2.55,2.55,2.55,2.43,1,100,255,,INE804H01012,26-Mar-20,,
532814,INDIAN BANK ,A ,Q,45,49,43.3,45.25,45.25,43.95,1782,132423,6073904,,INE562A01011,26-Mar-20,,
532815,SMS PHARMACE,B ,Q,26.9,27.65,26,26.75,26.75,26.5,30,1836,49943,,INE812G01025,26-Mar-20,,
532819,MINDTREE LTD,A ,Q,879.9,879.9,773.95,838.25,850,826.85,3029,49658,40801940,,INE018I01017,26-Mar-20,,
532820,ELAND       ,XT,Q,4.33,4.33,4.3,4.3,4.3,4.33,3,20,86,,INE311H01018,26-Mar-20,,
532822,IDEA        ,A ,Q,3.38,3.39,3.25,3.27,3.27,3.34,118318,24521375,80615335,,INE669E01016,26-Mar-20,,
532825,JAGJANANI   ,X ,Q,0.26,0.26,0.26,0.26,0.26,0.27,2,1606,417,,INE702H01018,26-Mar-20,,
532826,RAJ TELE    ,B ,Q,30,30,28.15,29.05,29.35,32.5,33,661,19248,,INE952H01027,26-Mar-20,,
532827,PAGE INDUSTR,A ,Q,16700.1,18295,16355.2,17749.35,17284.5,16632,1362,2273,38659495,,INE761H01022,26-Mar-20,,
532828,AMD INDUS   ,B ,Q,10.55,10.8,10.45,10.45,10.45,9,12,802,8437,,INE005I01014,26-Mar-20,,
532829,LEHAR       ,X ,Q,14.55,14.7,14.5,14.7,14.7,14,12,1332,19476,,INE976H01018,26-Mar-20,,
532830,ASTRAL POLY ,A ,Q,838.2,975,837,948.5,975,834.5,674,3394,3146432,,INE006I01046,26-Mar-20,,
532832,INDBUL REAL ,A ,Q,36.9,40.65,36.85,39.85,39.85,38.75,1460,1582942,60891389,,INE069I01010,26-Mar-20,,
532834,CAMLINFINE  ,B ,Q,34.9,35.5,34.05,35.5,35.5,33.85,128,16230,572925,,INE052I01032,26-Mar-20,,
532835,ICRA        ,B ,Q,2150,2342.1,2150,2180,2180,2101,16,29,63865,,INE725G01011,26-Mar-20,,
532839,DISH TV     ,A ,Q,4.89,4.89,4.51,4.65,4.67,4.74,2259,393372,1826787,,INE836F01026,26-Mar-20,,
532841,SAHYA INDU  ,X ,Q,60.25,65.75,60,64.95,64.95,59.8,45,6034,384148,,INE280H01015,26-Mar-20,,
532842,SREE RAYALA ,B ,Q,72.55,80.2,72.55,75,75,72.95,28,838,65012,,INE917H01012,26-Mar-20,,
532843,FORTIS      ,A ,Q,131.75,133.8,128.55,129.75,129.75,131.75,1451,29023,3791108,,INE061F01013,26-Mar-20,,
532847,HILTON MET  ,B ,Q,6.2,6.58,6.01,6.03,6.03,6.27,61,1150,7484,,INE788H01017,26-Mar-20,,
532848,DELTA CORP  ,A ,Q,56.7,56.7,56.3,56.7,56.7,54,918,1279554,72548979,,INE124G01033,26-Mar-20,,
532850,MIC ELECTRON,B ,Q,0.5,0.5,0.48,0.48,0.48,0.5,12,1610,782,,INE287C01029,26-Mar-20,,
532851,INSECTCID   ,B ,Q,250,266.9,250,266.9,266.9,242.65,119,21192,5650692,,INE070I01018,26-Mar-20,,
532852,MCD HOLDING ,B ,Q,11.25,11.45,11.25,11.45,11.45,10.95,32,2506,28393,,INE836H01014,26-Mar-20,,
532853,ASAHI SONG  ,B ,Q,68,76.5,63.05,70.1,76.5,69.75,834,14284,982763,,INE228I01012,26-Mar-20,,
532854,NITIN FIRE  ,Z ,Q,0.34,0.34,0.34,0.34,0.34,0.35,4,21000,7140,,INE489H01020,26-Mar-20,,
532855,HARYA CAPFIN,X ,Q,31.05,31.05,30,30,30,29.75,2,164,4972,,INE928H01019,26-Mar-20,,
532856,TIME TECHNO ,A ,Q,25.9,27,23.85,24.7,24.2,25.35,125,7259,188223,,INE508G01029,26-Mar-20,,
532859,HGSL        ,B ,Q,480,508.15,480,492.75,502.25,469.6,53,218,108283,,INE170I01016,26-Mar-20,,
532864,NELCAST     ,B ,Q,29,32.6,28.35,31.65,31.7,28.15,76,8293,252371,,INE189I01024,26-Mar-20,,
532865,MEGHMANI    ,A ,Q,36,38.65,35.75,37.4,37.55,35.05,595,57496,2149809,,INE974H01013,26-Mar-20,,
532867,V2RETAIL    ,B ,Q,40.7,40.7,40.7,40.7,40.7,37,35,3476,141473,,INE945H01013,26-Mar-20,,
532868,DLF LIMITED ,A ,Q,122.4,147,121.95,138.1,140,124.05,11952,749142,102794457,,INE271C01023,26-Mar-20,,
532869,TARMAT      ,B ,Q,28.55,28.55,28.55,28.55,28.55,30.05,1,1,28,,INE924H01018,26-Mar-20,,
532872,SUNPHA ADV  ,A ,Q,89.5,100.85,89.5,97.5,97.5,84.05,4419,194421,18843135,,INE232I01014,26-Mar-20,,
532873,HOUSING DEV ,Z ,Q,1.24,1.36,1.24,1.3,1.3,1.3,268,390891,494655,,INE191I01012,26-Mar-20,,
532874,SURYACHAKRA ,Z ,Q,0.49,0.49,0.49,0.49,0.49,0.49,2,78,38,,INE274I01016,26-Mar-20,,
532875,ALLIED DIGIT,B ,Q,11.05,12.1,11,11.9,12.1,11.55,218,8562,97992,,INE102I01027,26-Mar-20,,
532878,ALPA LAB    ,B ,Q,12.5,13.95,12.15,13.9,13.95,11.75,79,11048,146620,,INE385I01010,26-Mar-20,,
532879,SIR SHADI LA,X ,Q,27.85,27.85,27.85,27.85,27.85,26.55,5,3001,83577,,INE117H01019,26-Mar-20,,
532880,OMAXE LTD   ,A ,Q,158.95,161,155.4,155.6,157.9,155.6,310,31391,4907437,,INE800H01010,26-Mar-20,,
532884,REFEX       ,B ,Q,33.95,33.95,32.6,33.9,33.95,32.35,341,32622,1098092,,INE056I01017,26-Mar-20,,
532885,CENTRAL BK  ,A ,Q,11.6,12.45,11.45,12.1,12,11.6,308,44140,534566,,INE483A01010,26-Mar-20,,
532886,SEL MANUF   ,B ,Q,0.45,0.47,0.43,0.45,0.45,0.45,17,56073,24526,,INE105I01012,26-Mar-20,,
532888,ASIAN GRANIT,B ,Q,149,180.8,149,166.25,165.45,162.2,77,611,106418,,INE022I01019,26-Mar-20,,
532889,K.P.R. MILL ,A ,Q,385,390,341,350.6,345,375.75,181,2420,889277,,INE930H01023,26-Mar-20,,
532890,TAKE SOLUT  ,A ,Q,42.5,42.65,41.5,41.9,41.75,40.65,212,16463,698054,,INE142I01023,26-Mar-20,,
532891,PURAVANKARA ,B ,Q,35.15,37.45,33.7,34.6,33.7,33.15,165,5076,179737,,INE323I01011,26-Mar-20,,
532892,MOTILALOFS  ,A ,Q,565,565,520,541.95,541.7,518.65,742,7390,4009105,,INE338I01027,26-Mar-20,,
532893,VTM LTD     ,X ,Q,19.9,19.95,18.5,19.95,19.95,19.95,7,64,1265,,INE222F01029,26-Mar-20,,
532894,IWIND ENERGY,B ,Q,1.73,1.73,1.72,1.72,1.72,1.68,2,75,129,,INE227G01018,26-Mar-20,,
532898,POWER GRID  ,A ,Q,156,161.7,147.45,158.65,158.65,150.15,2019,367020,56592638,,INE752E01010,26-Mar-20,,
532899,KAVERI SEED ,B ,Q,317.9,338,317.9,326.4,327.55,322.5,191,1569,515603,,INE455I01029,26-Mar-20,,
532900,PAISALO     ,B ,Q,153.65,166.95,153.65,159.5,160.1,161.7,44,1494,238174,,INE420C01042,26-Mar-20,,
532902,CONSOL CONST,T ,Q,0.56,0.56,0.56,0.56,0.56,0.58,1,1000,560,,INE429I01024,26-Mar-20,,
532906,MAANALU     ,B ,Q,25,26.95,24.5,26.95,26.95,25.05,5,106,2748,,INE215I01019,26-Mar-20,,
532911,PARLEIND    ,X ,Q,13,13.95,12.7,13.95,13.95,12.69,506,36611,487552,,INE272G01014,26-Mar-20,,
532914,ARCOTECH LTD,B ,Q,0.84,0.84,0.76,0.84,0.84,0.8,11,8225,6411,,INE574I01035,26-Mar-20,,
532915,RELIGARE ENT,B ,Q,18.05,19.65,18.05,18.1,18.1,19,240,74831,1369131,,INE621H01010,26-Mar-20,,
532916,BARAK VALL  ,T ,Q,9.5,9.5,9.5,9.5,9.5,9.95,1,200,1900,,INE139I01011,26-Mar-20,,
532918,RATHI BARS  ,X ,Q,7.91,7.91,7.91,7.91,7.91,8.49,7,2255,17837,,INE575I01016,26-Mar-20,,
532920,EMPEE DIST  ,Z ,Q,2.9,3,2.85,2.85,2.85,3,7,4413,12669,,INE180G01019,26-Mar-20,,
532921,ADANI PORTS ,A ,Q,250,260.3,241.55,248.2,248.2,255.85,2621,169155,42681683,,INE742F01042,26-Mar-20,,
532922,EDELWEISS   ,A ,Q,31,33,29.9,33,33,31.45,448,420075,12844835,,INE532F01054,26-Mar-20,,
532923,RGL         ,B ,Q,220,239.55,220,239.55,239.55,222.85,5,39,8832,,INE722H01016,26-Mar-20,,
532924,KOLTEPATIL  ,B ,Q,108.4,124.4,104.15,119.85,124.4,113.1,224,2794,332033,,INE094I01018,26-Mar-20,,
532926,JYOTHYLAB   ,A ,Q,96,109.05,93.85,102,103.6,90.9,791,12136,1260079,,INE668F01031,26-Mar-20,,
532927,ECLERX      ,A ,Q,375.3,392,371.1,383.9,389,375.7,247,1780,683316,,INE738I01010,26-Mar-20,,
532928,TRIL        ,B ,Q,5.25,5.48,5.19,5.36,5.36,5.18,37,6027,32369,,INE763I01026,26-Mar-20,,
532929,BRIGADE     ,B ,Q,121.35,121.4,121.35,121.4,121.4,110.4,6,75,9103,,INE791I01019,26-Mar-20,,
532930,BGR ENERGY  ,B ,Q,20.1,21.45,20.1,20.6,21.45,19.55,89,3782,78219,,INE661I01014,26-Mar-20,,
532931,BURNPUR     ,B ,Q,0.63,0.63,0.61,0.61,0.61,0.61,3,1000,610,,INE817H01014,26-Mar-20,,
532932,MANAKSIA LTD,T ,Q,28.05,29.95,27.25,27.6,28.05,28.65,69,17620,481957,,INE015D01022,26-Mar-20,,
532933,PORWAL AUTO ,X ,Q,8.9,8.9,7.55,8.25,8.3,8.41,65,5417,46137,,INE386I01018,26-Mar-20,,
532934,PPAP        ,B ,Q,130.3,149.2,130.3,141.1,149.2,124.35,39,357,48991,,INE095I01015,26-Mar-20,,
532935,ARIES AGRO  ,B ,Q,38.6,41.8,38.6,41,41,38.9,99,6330,258215,,INE298I01015,26-Mar-20,,
532937,KUANTUM     ,B ,Q,265,295,265,295,295,265,54,109,29722,,INE529I01013,26-Mar-20,,
532939,RPOWER      ,A ,Q,1.05,1.09,1,1.09,1.09,1.04,5215,7818130,8334099,,INE614G01033,26-Mar-20,,
532940,J KUMAR INFR,B ,Q,78.6,83.4,78.5,78.7,81,75.85,579,16720,1356450,,INE576I01022,26-Mar-20,,
532941,CORDS CABLE ,B ,Q,23.5,25.8,23.15,23.55,23.55,24.8,36,806,19906,,INE792I01017,26-Mar-20,,
532942,KNR CONST   ,A ,Q,198.45,211.5,171.65,187.75,190.65,194.2,1486,20903,4014643,,INE634I01029,26-Mar-20,,
532944,ONMOBILE    ,B ,Q,15.25,16.2,15,16,16.2,14.9,171,9411,149588,,INE809I01019,26-Mar-20,,
532945,SHRIRAM EPC ,B ,Q,1.96,2.16,1.96,2.12,2.14,2.06,27,28797,61733,,INE964H01014,26-Mar-20,,
532947,IRB INFRA   ,A ,Q,50.35,58.1,49.4,53.9,53.9,48.45,2156,154883,8451421,,INE821I01014,26-Mar-20,,
532951,GSS INFOTECH,B ,Q,20.7,22.35,20.7,22.1,21.25,21.75,6,332,7053,,INE871H01011,26-Mar-20,,
532953,V GUARD IND ,A ,Q,153.2,163.6,152.8,161.4,158.1,151.05,694,13991,2222470,,INE951I01027,26-Mar-20,,
532955,RECLTD      ,A ,Q,85,90.25,79,87.75,87.75,83.55,5720,873410,73362609,,INE020B01018,26-Mar-20,,
532959,GAMMON INFRA,B ,Q,0.22,0.23,0.22,0.23,0.23,0.22,28,137940,31715,,INE181G01025,26-Mar-20,,
532960,IBVENTURES  ,B ,Q,113.2,122.1,113.2,115.6,115.6,119.15,1406,191371,21810819,,INE274G01010,26-Mar-20,,
532966,TITAGARH WAG,B ,Q,23.8,25.6,23.5,24.8,25.6,23.8,754,63098,1562109,,INE615H01020,26-Mar-20,,
532967,KIRI DYES   ,B ,Q,202.05,214.15,197.45,202.5,201,197.45,698,10148,2071885,,INE415I01015,26-Mar-20,,
532972,SANKHYA INFO,X ,Q,2.45,2.45,2.45,2.45,2.45,2.5,6,3050,7472,,INE877A01013,26-Mar-20,,
532974,ABML        ,B ,Q,18,19.05,18,19.05,19.05,17.4,165,7191,134954,,INE865C01022,26-Mar-20,,
532975,AISHWARYA TE,Z ,Q,0.97,0.97,0.97,0.97,0.97,0.97,1,1,0,,INE778I01024,26-Mar-20,,
532976,JAIBALA IND ,B ,Q,18,18,18,18,18,15,3,520,9360,,INE091G01018,26-Mar-20,,
532977,BAJAJ AUTO  ,A ,Q,1977,2138,1935,2111.95,2080,1944.25,2330,19877,41292333,,INE917I01010,26-Mar-20,,
532978,BAJAJ FINSE ,A ,Q,5000,5548.25,4829.55,5147,5147,4824.6,9896,52799,273326466,,INE918I01018,26-Mar-20,,
532983,RPG LIFESCI ,B ,Q,163.7,174.45,160,163.2,163.2,156.35,183,5060,838681,,INE105J01010,26-Mar-20,,
532985,KOTAK SENSEX,B ,Q,294,313,294,307.35,306.25,294.64,60,2780,845399,,INF373I01031,26-Mar-20,,
532986,NIRAJ CEMENT,XT,Q,26.75,27.5,25,27.45,27.5,26.25,38,12088,324162,,INE368I01016,26-Mar-20,,
532987,RANE BRAKE  ,B ,Q,320,380,320,364.75,364.9,331.7,97,611,222725,,INE244J01017,26-Mar-20,,
532988,RANE ENGVL  ,B ,Q,128.1,128.1,122.6,128.1,128.1,122,5,121,15401,,INE222J01013,26-Mar-20,,
532990,METKORE     ,Z ,Q,0.22,0.22,0.22,0.22,0.22,0.22,2,101,22,,INE592I01029,26-Mar-20,,
532994,ARCHIDPLY IN,B ,Q,13,15.6,12,15.6,15.6,13,34,1264,19544,,INE877I01016,26-Mar-20,,
532997,KSK ENERGY  ,B ,Q,0.31,0.32,0.3,0.3,0.31,0.31,69,281776,87666,,INE143H01015,26-Mar-20,,
532998,LEHIL       ,B ,Q,25.25,25.25,24,24.15,24,24.95,6,8,195,,INE947I01017,26-Mar-20,,
533001,SOMI CONVEY ,B ,Q,10.83,10.83,10.83,10.83,10.83,11.4,9,300,3249,,INE323J01019,26-Mar-20,,
533006,BIRLA COTSYN,Z ,Q,0.08,0.08,0.08,0.08,0.08,0.08,14,35464,2837,,INE655I01024,26-Mar-20,,
533007,LGB FORGE   ,B ,Q,1.6,1.6,1.56,1.6,1.6,1.64,4,16000,25560,,INE201J01017,26-Mar-20,,
533008,OCL IRON&ST ,B ,Q,2,2,1.95,1.95,1.95,1.9,3,19,37,,INE196J01019,26-Mar-20,,
533012,LANDMRK PRO ,B ,Q,1.16,1.16,1.16,1.16,1.16,1.11,2,600,696,,INE197J01017,26-Mar-20,,
533014,SICAGEN IND ,B ,Q,8.5,8.5,8.5,8.5,8.5,8.08,3,12,102,,INE176J01011,26-Mar-20,,
533022,20 MICRONS  ,B ,Q,20.85,21.1,20.4,20.8,20.8,19.6,122,4610,95954,,INE144J01027,26-Mar-20,,
533023,WABCO       ,A ,Q,6180,6195.4,6004.6,6087.45,6099.95,5996.75,44,165,997264,,INE342J01019,26-Mar-20,,
533029,ALKALI      ,B ,Q,26,26,25,25.65,25.55,24,8,255,6492,,INE773I01017,26-Mar-20,,
533033,ISGEC       ,B ,Q,241.1,261.95,241.1,255.75,256,256.25,75,5206,1333214,,INE858B01029,26-Mar-20,,
533047,INDIAN MET  ,B ,Q,106,114.95,104.45,106,106,105.2,77,3454,367001,,INE919H01018,26-Mar-20,,
533056,VEDAVAAG    ,X ,Q,14.85,15.25,13.5,15.25,15.25,14.05,29,20462,286962,,INE359B01010,26-Mar-20,,
533080,MOLDTKPACK  ,B ,Q,178.05,184.85,173.8,175.3,175,174.9,213,2987,530528,,INE893J01029,26-Mar-20,,
533088,MAH HOLIDAY ,A ,Q,135.45,150.95,132,135.2,136.5,135.45,253,52514,7097627,,INE998I01010,26-Mar-20,,
533095,BENGLA& ASM ,B ,Q,1100,1130,1023.15,1101.1,1110,1085.4,90,1025,1123226,,INE083K01017,26-Mar-20,,
533096,ADANI POWER ,A ,Q,29,31,28.05,30.1,30.1,28.55,2469,896580,26779662,,INE814H01011,26-Mar-20,,
533098,NHPC        ,A ,Q,19.35,19.35,18.1,18.3,18.3,18.95,966,265212,4939239,,INE848E01016,26-Mar-20,,
533101,SURYAMBA SP ,X ,Q,42.5,42.5,38.5,38.55,38.5,40.5,9,262,10294,,INE360J01011,26-Mar-20,,
533104,GLOBUS SPR  ,B ,Q,75.2,75.25,74.1,75.25,75.25,68.45,94,23549,1771704,,INE615I01010,26-Mar-20,,
