Sr.No.,Accord Code,Company Name,CD_ISIN No,CD_BSE Code,CD_NSE Symbol,CD_Bloomberg Code,CD_Reuters Code,CD_Sector,CD_Industry1,SC_Latest Price Date,CD_Listing Status,SC_Latest Price,SC_Latest Market Cap
2610,225020,Parnami Credits Ltd.,INE837C01013,538646,,PARN IN,,Finance,Finance - Investment,23-May-2017,Listed,7.64,2.56
2611,106128,Parnax Lab Ltd.,INE383L01019,506128,,PRNX IN,PALA.BO,Healthcare,Pharmaceuticals & Drugs,09-Jun-2017,Listed,59.55,50.65
2612,100162,Parrys Sugar Industries Ltd.,INE353B01021,500162,PARRYSUGAR,PARR IN,PSIL.BO,Agri,Sugar,24-May-2017,Listed,47.65,95.12
2613,111702,Parsharti Investment Ltd.,INE290E01011,511702,,PIV IN,PARI.BO,Finance,Finance - NBFC,08-Jun-2017,Listed,7.45,2.25
2614,111176,Parshwanath Corporation Ltd.,INE635I01018,511176,,PHFC IN,PARH.BO,Finance,Finance - Housing,09-Jun-2017,Listed,17.50,5.48
2615,132780,Parsvnath Developers Ltd.,INE561H01026,532780,PARSVNATH,PARSV IN,PARV.BO,Realty,Construction - Real Estate,09-Jun-2017,Listed,13.31,579.23
2616,121080,Pasari Spinning Mills Ltd.,INE604F01010,521080,,PSM IN,PSPM.BO,Textile ,Textile - Spinning,09-May-2017,Listed,2.83,3.91
2617,100456,Pasupati Acrylon Ltd.,INE818B01023,500456,PASUPTACRY,PSA IN,PASA.BO,Textile ,Textile - Manmade  Fibres,09-Jun-2017,Listed,28.65,255.37
2618,111734,Pasupati Fincap Ltd.,INE527C01010,511734,,PSFN IN,PASF.BO,Finance,Finance - Investment,05-Jun-2017,Listed,5.70,2.68
2619,103092,Pasupati Spinning & Weaving Mills Ltd.,INE909B01020,503092,PASUPATSPG,PSSW IN,PASU.BO,Textile ,Textile - Spinning,07-Jun-2017,Listed,17.10,15.97
2620,278567,Patdiam Jewellery Ltd.,INE473T01011,539401,,PAJE IN,PAJL.BO,Diamond  &  Jewellery,Diamond  &  Jewellery,09-Jun-2017,Listed,106.80,46.11
2621,131120,Patel Engineering Ltd.,INE244B01030,531120,PATELENG,PEC IN,PENG.BO,Infrastructure,Engineering - Construction,09-Jun-2017,Listed,86.40,1356.43
2622,126381,Patel Integrated Logistics Ltd.,INE529D01014,526381,PATINTLOG,PTIL IN,PATL.BO,Logistics,Logistics,09-Jun-2017,Listed,84.70,134.56
2623,117417,Patels Airtemp (India) Ltd.,INE082C01024,517417,,PTA IN,PAAI.BO,Capital Goods,Engineering - Industrial Equipments,09-Jun-2017,Listed,191.30,96.99
2624,124031,Patidar Buildcon Ltd.,INE637N01014,524031,,PATI IN,PATB.BO,Realty,Construction - Real Estate,07-Jun-2017,Listed,14.00,7.70
2625,114326,Patspin India Ltd.,INE790C01014,514326,PATSPINLTD,PTS IN,PATS.BO,Textile ,Textile - Spinning,09-Jun-2017,Listed,23.35,72.20
2626,244869,Paul Merchants Ltd.,INE291E01019,539113,,PAUL IN,PAUL.BO,Finance,Finance - Investment,09-Jun-2017,Listed,3700.00,380.36
2627,132742,Paushak Ltd.,INE111F01016,532742,,PAUS IN,PAUS.BO,Chemicals,Chemicals ,09-Jun-2017,Listed,596.55,191.32
2628,244603,Pawansut Holdings Ltd.,INE260M01017,535658,,PAHL IN,PAWA.BO,Finance,Finance - NBFC,09-Jun-2017,Listed,19.50,22.06
2629,278264,PB Films Ltd.,INE212Q01019,539352,,PBFL IN,PBFL.BO,Media & Entertainment,Film Production  Distribution & Entertainment,09-Jun-2017,Listed,1.97,2.84
2630,132676,PBA Infrastructure Ltd.,INE160H01019,532676,PBAINFRA,PBAI IN,PBAI.BO,Infrastructure,Engineering - Construction,09-Jun-2017,Listed,21.10,28.49
2631,114087,PBM Polytex Ltd.,INE501F01018,514087,,PBM IN,PBMP.BO,Textile ,Textile - Spinning,09-Jun-2017,Listed,91.35,74.27
2632,223032,PC Jeweller Ltd.,INE785M01013,534809,PCJEWELLER,PCJL IN,PCJE.BO,Diamond  &  Jewellery,Diamond  &  Jewellery,09-Jun-2017,Listed,530.20,9501.86
2633,278032,PC Products India Ltd.,INE579N01018,539267,,PCPI IN,PCPR.BO,Trading,Trading,25-Apr-2017,Listed,16.71,17.14
2634,117119,PCS Technology Ltd.,INE834B01012,517119,,PCS IN,PCDT.BO,Consumer Durables,IT - Hardware,09-Jun-2017,Listed,23.35,48.92
2635,266384,PDS Multinational Fashions Ltd.,INE111Q01013,538730,PDSMFL,PMFL IN,PDSM.BO,Textile ,Textile ,09-Jun-2017,Listed,232.00,604.28
2636,132808,Pearl Global Industries Ltd.,INE940H01014,532808,PGIL,PGIL IN,HOPF.BO,Textile ,Textile ,09-Jun-2017,Listed,124.00,268.63
2637,123260,Pearl Polymers Ltd.,INE844A01013,523260,PEARLPOLY,PRLP IN,PRLP.BO,Plastic Products,Plastic Products,09-Jun-2017,Listed,32.50,54.71
2638,277196,Pecos Hotels and Pubs Ltd.,INE484S01010,539273,,PHPL IN,PECO.BO,Hospitality,Hotel  Resort & Restaurants,15-May-2017,Listed,105.00,13.75
2639,124136,Pee Cee Cosma Sope Ltd.,INE417E01010,524136,,PCCS IN,PCCO.BO,FMCG,Household & Personal Products,09-Jun-2017,Listed,85.95,22.74
2640,131352,Peeti Securities Ltd.,INE328D01011,531352,,PSR IN,PETI.BO,Trading,Trading,02-Jun-2017,Listed,4.80,1.80
2641,103031,Peninsula Land Ltd.,INE138A01028,503031,PENINLAND,PENL IN,PENL.BO,Realty,Construction - Real Estate,09-Jun-2017,Listed,20.05,559.80
2642,213765,Pennar Engineered Building Systems Ltd.,INE455O01019,539333,PENPEBS,PEBS IN,PENE.BO,Capital Goods,Engineering - Industrial Equipments,09-Jun-2017,Listed,139.00,476.42
2643,113228,Pennar Industries Ltd.,INE932A01024,513228,PENIND,PSL IN,PENN.BO,Iron & Steel,Steel & Iron Products,09-Jun-2017,Listed,56.35,678.17
2644,100329,Pentamedia Graphics Ltd.,INE202A01022,500329,PENTSFWARE,PFSW IN,PNTM.BO,IT,Animation,09-Jun-2017,Listed,0.61,25.32
2645,124210,Pentokey Organy (India) Ltd.,INE702E01015,524210,,PO IN,PNTK.BO,Chemicals,Chemicals ,09-Jun-2017,Listed,10.50,6.59
2646,270879,Perfect Infraengineers Ltd.,INE925S01012,,PERFECT,,,Capital Goods,Engineering,05-Jun-2017,Listed,19.95,15.38
2647,121062,Perfect-Octave Media Projects Ltd.,INE814L01013,521062,,POMP IN,PERF.BO,Media & Entertainment,TV Broadcasting & Software Production,09-Jun-2017,Listed,2.10,7.29
2648,126435,Perfectpac Ltd.,INE759I01016,526435,,PFTP IN,PEFT.BO,Paper,Paper & Paper Products,07-Jun-2017,Listed,140.00,18.65
2649,104132,Permanent Magnets Ltd.,INE418E01018,504132,PERMAGNET,PM IN,PRMG.BO,Capital Goods,Electric Equipment,08-Jun-2017,Listed,32.30,27.77
2650,210590,Persistent Systems Ltd.,INE262H01013,533179,PERSISTENT,PSYS IN,PERS.BO,IT,IT - Software ,09-Jun-2017,Listed,629.60,5036.80
2651,130381,Petron Engineering Construction Ltd.,INE742A01019,530381,PETRONENGG,PTEC IN,PEEC.BO,Infrastructure,Engineering - Construction,09-Jun-2017,Listed,148.90,112.25
2652,132522,Petronet LNG Ltd.,INE347G01014,532522,PETRONET,PLNG IN,PLNG.BO,Inds. Gases & Fuels,Industrial  Gases & Fuels,09-Jun-2017,Listed,433.20,32490.00
2653,100680,Pfizer Ltd.,INE182A01018,500680,PFIZER,PFIZ IN,PFIZ.BO,Healthcare,Pharmaceuticals & Drugs,09-Jun-2017,Listed,1679.00,7681.04
2654,131769,PFL Infotech Ltd.,INE600F01018,531769,,PNF IN,PFLI.BO,IT,IT - Software ,09-Jun-2017,Listed,4.56,3.41
2655,222264,PG Electroplast Ltd.,INE457L01011,533581,PGEL,PGEL IN,PGEL BO,Consumer Durables,Consumer Durables - Domestic Appliances,09-Jun-2017,Listed,200.80,329.60
2656,126747,PG Foils Ltd.,INE078D01012,526747,,PGF IN,PGFL.BO,Non - Ferrous Metals,Aluminium & Aluminium Products,09-Jun-2017,Listed,122.65,99.47
2657,131281,PG Industry Ltd.,INE807H01015,531281,,PGI IN,PGIN.BO,Trading,Trading,31-May-2017,Listed,12.33,5.70
2658,100143,PH Capital Ltd.,INE160F01013,500143,,PHC IN,PHCP.BO,Finance,Finance - Investment,06-Jun-2017,Listed,28.55,8.57
2659,123620,Phaarmasia Ltd.,INE486I01016,523620,,PHRM IN,PHRM.BO,Healthcare,Pharmaceuticals & Drugs,09-Jun-2017,Listed,26.80,18.30
2660,124572,Pharmaids Pharmaceuticals Ltd.,INE117D01018,524572,,PHAD IN,PPHM.BO,Trading,Trading,07-Jun-2017,Listed,3.75,1.28
2661,106590,Phillips Carbon Black Ltd.,INE602A01015,506590,PHILIPCARB,PHCB IN,PHIL.BO,Chemicals,Carbon Black,09-Jun-2017,Listed,474.05,1633.94
2662,126481,Phoenix International Ltd.,INE245B01011,526481,PHOENXINTL,PHI IN,PHIN.BO,FMCG,Leather,09-Jun-2017,Listed,11.38,19.11
2663,117296,Phoenix Lamps Ltd.,INE455B01016,517296,PHOENIXLL,PHLL IN,PHON.BO,Capital Goods,Electric Equipment,09-Jun-2017,Listed,198.95,557.44
2664,103100,Phoenix Mills Ltd.,INE211B01039,503100,PHOENIXLTD,PHNX IN,PHOE.BO,Realty,Construction - Real Estate,09-Jun-2017,Listed,444.20,6800.12
2665,254155,Phoenix Township Ltd.,INE977M01024,537839,,PHOT IN,PHOX.BO,Hospitality,Hotel  Resort & Restaurants,09-Jun-2017,Listed,16.60,23.21
2666,109084,Photon Capital Advisors Ltd.,INE107J01016,509084,,PCAL IN,PHTN.BO,Finance,Finance - Investment,26-May-2017,Listed,18.85,2.85
2667,126588,Photoquip (India) Ltd.,INE813B01016,526588,,PQI IN,PHOI.BO,Photographic Product,Photographic Products,09-Jun-2017,Listed,16.75,8.04
2668,124808,Phyto Chem (India) Ltd.,INE037C01010,524808,,PTCI IN,PHYT.BO,Chemicals,Pesticides & Agrochemicals,09-Jun-2017,Listed,61.05,26.25
2669,123642,PI Industries Ltd.,INE603J01030,523642,PIIND,PI IN,PIIL.BO,Chemicals,Pesticides & Agrochemicals,09-Jun-2017,Listed,822.00,11309.62
2670,130305,Piccadily Agro Industries  Ltd.,INE546C01010,530305,,PCAI IN,PICA.BO,Alcohol,Breweries & Distilleries,09-Jun-2017,Listed,10.00,94.34
2671,107498,Piccadily Sugar & Allied Industries  Ltd.,INE544C01023,507498,PICCADSUG,PSAI IN,PICC.BO,Alcohol,Breweries & Distilleries,09-Jun-2017,Listed,6.94,16.14
2672,132355,Picturehouse Media Ltd.,INE448B01029,532355,,PICT IN,PICT.BO,Media & Entertainment,Film Production  Distribution & Entertainment,08-Jun-2017,Listed,5.52,28.84
2673,100331,Pidilite Industries Ltd.,INE318A01026,500331,PIDILITIND,PIDI IN,PIDI.BO,Chemicals,Chemicals ,09-Jun-2017,Listed,802.90,41163.30
2674,100327,PIL Italtca Lifestyle Ltd.,INE600A01035,500327,PILITA,PIIL IN,PCOK.BO,Miscellaneous,Miscellaneous,09-Jun-2017,Listed,16.30,370.99
2675,219267,Pilani Investment & Industries Corporation Ltd.,INE417C01014,539883,PILANIINVS,PIICL IN,PILN.BO,Finance,Finance - Investment,09-Jun-2017,Listed,2239.45,1771.13
2676,246572,Pincon Lifestyle Ltd.,INE115R01012,539007,,PINCON IN,MDIU.BO,Trading,Trading,09-Jun-2017,Listed,40.15,121.41
2677,226715,Pincon Spirit Ltd.,INE675G01018,538771,PINCON,PINS IN,PINS.BO,Trading,Trading,09-Jun-2017,Listed,70.15,309.26
2678,119439,Pioneer Agro Extracts Ltd.,INE062E01014,519439,,PAX IN,PNAG.BO,Agri,Solvent  Extraction,05-Jun-2017,Listed,8.56,3.71
2679,131879,Pioneer Distilleries Ltd.,INE889E01010,531879,PIONDIST,PND IN,PION.BO,Alcohol,Breweries & Distilleries,09-Jun-2017,Listed,219.75,294.21
2680,114300,Pioneer Embroideries Ltd.,INE156C01018,514300,PIONEEREMB,PNE IN,PIOE.BO,Textile ,Textile - Spinning,09-Jun-2017,Listed,44.75,99.60
2681,107864,Pioneer Investcorp Ltd.,INE746D01014,507864,,PNL IN,PILE.BO,Finance,Finance - Investment,09-Jun-2017,Listed,55.70,68.49
2682,100302,Piramal Enterprises Ltd.,INE140A01024,500302,PEL,PIEL IN,PIRA.BO,Healthcare,Pharmaceuticals & Drugs,09-Jun-2017,Listed,2945.50,50828.46
2683,200123,Piramal Phytocare Ltd.,INE122J01015,532979,PIRPHYTO,PPHL IN,PLSL.BO,Healthcare,Pharmaceuticals & Drugs,09-Jun-2017,Listed,75.55,196.13
2684,113519,Pitti Laminations Ltd.,INE450D01021,513519,PITTILAM,PTL IN,PITL.BO,Capital Goods,Engineering,09-Jun-2017,Listed,57.05,153.94
2685,100333,Pix Transmissions Ltd.,INE751B01018,500333,,PIX IN,PIXT.BO,Agri,Rubber  Products,09-Jun-2017,Listed,150.85,205.54
2686,123105,PlanterS Polysacks Ltd.,INE293E01023,523105,,PLTP IN,PLPL.BO,Plastic Products,Plastic Products,11-May-2017,Listed,94.00,1.32
2687,123648,Plastiblends India Ltd.,INE083C01022,523648,PLASTIBLEN,PBL IN,PLST.BO,Chemicals,Chemicals ,09-Jun-2017,Listed,509.35,661.88
2688,113403,PM Telelinks Ltd.,INE092C01015,513403,,PMTL IN,PMTE.BO,Trading,Trading,09-Jun-2017,Listed,3.37,3.40
2689,232624,PMC Fincorp Ltd.,INE793G01035,534060,,PMCF IN ,PRMF.BO,Finance,Finance - Investment,09-Jun-2017,Listed,0.39,18.98
2690,132366,PNB Gilts Ltd.,INE859A01011,532366,PNBGILTS,PGLT IN,PNBG.BO,Finance,Finance - NBFC,09-Jun-2017,Listed,48.95,881.15
2691,217757,PNB Housing Finance Ltd.,INE572E01012,540173,PNBHOUSING,PNBHOUSI IN,,Finance,Finance - Housing,09-Jun-2017,Listed,1602.70,26698.82
2692,200094,PNC Infratech Ltd,INE195J01029,539150,PNCINFRA,PNCL IN,PNCI.BO,Infrastructure,Engineering - Construction,09-Jun-2017,Listed,151.60,3889.13
2693,277965,Pneumatic Holdings Ltd.,INE096T01010,539347,PNEUMATIC,PNEU IN,PNEU.BO,Finance,Finance - Investment,19-May-2017,Listed,1530.00,809.17
2694,132803,Pochiraju Industries Ltd.,INE332G01032,532803,POCHIRAJU,PJUI IN,POCH.BO,Agri,Floriculture,09-Jun-2017,Listed,6.55,12.38
2695,228466,Pocl Enterprises Ltd.,INE035S01010,539195,,POCE IN,POCL.BO,Non - Ferrous Metals,Metal - Non Ferrous ,09-Jun-2017,Listed,56.40,31.45
2696,123628,Poddar Housing and Development Ltd.,INE888B01018,523628,PODDARHOUS,PODDAR IN,PODD.BO,Realty,Construction - Real Estate,09-Jun-2017,Listed,928.80,586.57
2697,124570,Poddar Pigments Ltd.,INE371C01013,524570,PODDARMENT,PPG IN,PODR.BO,Chemicals,Dyes & Pigments,09-Jun-2017,Listed,296.35,314.43
2698,132486,Pokarna Ltd.,INE637C01017,532486,POKARNA,POKR IN,POKR.BO,Construction Materials,Ceramics/Marble/Granite/Sanitaryware,09-Jun-2017,Listed,1390.00,861.91
2699,132254,Polaris Consulting & Services Ltd.,INE763A01023,532254,POLARIS,POL IN,POLF.BO,IT,IT - Software ,09-Jun-2017,Listed,225.15,2310.62
2700,126687,Polo Hotels Ltd.,INE084C01012,526687,,PLH IN,POLH.BO,Hospitality,Hotel  Resort & Restaurants,09-Jun-2017,Listed,8.25,11.13
2701,107645,Polson Ltd.,INE339F01021,507645,,PLSN IN,PLSN.BO,Chemicals,Chemicals ,09-Jun-2017,Listed,11150.95,133.81
2702,131768,Poly Medicure Ltd.,INE205C01021,531768,POLYMED,PLM IN,PLMD.BO,Trading,Trading,09-Jun-2017,Listed,208.45,1839.09
2703,106605,Polychem Ltd.,INE752B01024,506605,POLYCHEM,POLC IN,POLY.BO,Chemicals,Chemicals ,09-Jun-2017,Listed,405.85,16.40
2704,131397,Polycon International Ltd.,INE262C01014,531397,,PYI IN,POIN.BO,Plastic Products,Plastic Products,09-Jun-2017,Listed,10.14,4.96
2705,114486,Polygenta Technologies Ltd.,INE441D01020,514486,,MSP IN,POLT.BO,Textile ,Textile - Spinning,20-Apr-2017,Listed,14.70,229.62
2706,131454,Polylink Polymers (India) Ltd.,INE323D01020,531454,,PLPMI IN,PPLY.BO,Chemicals,Chemicals ,09-Jun-2017,Listed,21.90,48.42
2707,251863,Polymac Thermoformers Ltd.,INE826P01018,537573,,POTL IN,PLMC.BO,Plastic Products,Plastic Products,09-Mar-2017,Listed,32.80,15.68
2708,126043,Polymechplast Machines Ltd.,INE809B01014,526043,,PMPM IN,PLYM.BO,Capital Goods,Engineering - Industrial Equipments,09-Jun-2017,Listed,22.60,13.04
2709,124051,Polyplex Corporation Ltd.,INE633B01018,524051,POLYPLEX,PPC IN,PLYP.BO,Plastic Products,Plastic Products,09-Jun-2017,Listed,441.35,1411.64
2710,190055,Polyspin Exports Ltd.,INE914G01011,539354,,POLY IN,POEX.BO,Plastic Products,Plastic Products,09-Jun-2017,Listed,70.90,28.36
2711,112481,Polytex India Ltd.,INE012F01016,512481,,PLTX IN,POTX.BO,Finance,Finance - NBFC,09-Jun-2017,Listed,4.20,5.67
2712,132626,Pondy Oxides & Chemicals Ltd.,INE063E01046,532626,PONDYOXIDE,POCL IN,PNDY.BO,Non - Ferrous Metals,Metal - Non Ferrous ,09-Jun-2017,Listed,416.30,232.13
2713,132460,Ponni Sugars (Erode) Ltd.,INE838E01017,532460,PONNIERODE,PSER IN,PONS.BO,Agri,Sugar,09-Jun-2017,Listed,192.00,165.09
2714,132011,Pooja Entertainment & Films Ltd.,INE147C01017,532011,,PEFL IN,PEAF.BO,Media & Entertainment,Film Production  Distribution & Entertainment,08-Jun-2017,Listed,15.60,7.80
2715,119359,Poona Dal & Oil Industries  Ltd.,INE809E01018,519359,,SYDA IN,PONA.BO,Agri,Solvent  Extraction,09-Jun-2017,Listed,34.95,19.95
2716,131870,Popular Estate Management Ltd.,INE370C01015,531870,,PEML IN,POPU.BO,IT,IT - Software ,19-May-2017,Listed,12.00,16.80
2717,200022,Porwal Auto Components Ltd.,INE386I01018,532933,,PRWL IN,PAUC.BO,Automobile & Ancillaries,Auto Ancillary,09-Jun-2017,Listed,36.70,55.42
2718,267529,Potential Investments & Finance Ltd.,INE919P01029,538566,,PIFL IN,POIF.BO,Trading,Trading,09-Jun-2017,Listed,98.10,181.49
2719,132810,Power Finance Corporation Ltd.,INE134E01011,532810,PFC,POWF IN,PWFC.BO,Finance,Finance Term Lending,09-Jun-2017,Listed,128.45,33911.85
2720,132898,Power Grid Corporation Of India Ltd.,INE752E01010,532898,POWERGRID,PWGR IN,PGRD.BO,Power,Power Generation/Distribution,09-Jun-2017,Listed,206.75,108163.12
2721,252076,Power Mech Projects Ltd.,INE211R01019,539302,POWERMECH,POWM IN,POMP.BO,Infrastructure,Engineering - Construction,09-Jun-2017,Listed,585.10,860.73
2722,270982,Powerhouse Gym & Wellness Ltd.,INE982Q01017,538731,,PGWL IN,POWE.BO,Hospitality,Amusement Parks/Recreation/Club,09-Jun-2017,Listed,8.08,5.58
2723,200024,PPAP Automotive Ltd.,INE095I01015,532934,PPAP,PPAP IN,PPAP.BO,Automobile & Ancillaries,Auto Ancillary,09-Jun-2017,Listed,396.30,554.82
2724,274452,Prabhat Dairy Ltd.,INE302M01033,539351,PRABHAT,PRABHAT IN,,FMCG,Consumer Food,09-Jun-2017,Listed,115.10,1124.25
2725,270085,Prabhat Telecoms (India) Ltd.,INE171P01019,540027,,PRTIL IN,,Telecom,Telecommunication - Equipment,09-Jun-2017,Listed,30.00,24.94
2726,131855,Prabhav Industries Ltd.,INE538J01012,531855,,PRAI IN,PRBH.BO,Infrastructure,Engineering - Construction,05-Jun-2017,Listed,1.10,5.07
2727,113532,Pradeep Metals Ltd.,INE770A01010,513532,,PDP IN,PMET.BO,Capital Goods,Engineering - Industrial Equipments,09-Jun-2017,Listed,69.90,120.72
2728,218922,Pradip Overseas Ltd.,INE495J01015,533178,PRADIP,PRAD IN,PRAD.BO,Textile ,Textile ,09-Jun-2017,Listed,2.00,9.69
2729,100192,Prag Bosimi Synthetics Ltd.,INE962B01011,500192,PRAGBOSIMI,PRAG IN,PRAG.BO,Textile ,Textile ,09-Jun-2017,Listed,5.33,39.65
2730,122205,Praj Industries Ltd.,INE074A01025,522205,PRAJIND,PRJ IN,PRAJ.BO,Capital Goods,Engineering - Industrial Equipments,09-Jun-2017,Listed,79.10,1421.99
2731,131746,Prajay Engineers Syndicate Ltd.,INE505C01016,531746,PRAENG,PES IN,PRJE.BO,Realty,Construction - Real Estate,09-Jun-2017,Listed,10.70,74.83
2732,224224,Prakash Constrowell Ltd.,INE023M01027,533605,PRAKASHCON,PRAK IN,PKCO.BO,Infrastructure,Engineering - Construction,09-Jun-2017,Listed,4.46,56.05
2733,106022,Prakash Industries Ltd.,INE603A01013,506022,PRAKASH,PKI IN,PRKI.BO,Iron & Steel,Steel & Iron Products,09-Jun-2017,Listed,90.80,1350.12
2734,216545,Prakash Steelage Ltd.,INE696K01024,533239,PRAKASHSTL,PKSL IN,PRAA.BO,Iron & Steel,Steel & Iron Products,09-Jun-2017,Listed,0.90,15.75
2735,131437,Prakash Woollen & Synthetic Mills Ltd.,INE523I01016,531437,,PWSM IN,PRAK.BO,Textile ,Textile ,09-Jun-2017,Listed,27.25,27.96
2736,131172,Pranavaditya Spinning Mills Ltd.,INE569D01028,531172,,PRSM IN,PSML.BO,Textile ,Textile - Spinning,09-Jun-2017,Listed,25.00,48.10
2737,132718,Pratibha Industries Ltd.,INE308H01022,532718,PRATIBHA,PRIL IN,PRTI.BO,Infrastructure,Engineering - Construction,09-Jun-2017,Listed,10.31,245.99
2738,126490,Pratik Panels Ltd.,INE206C01011,526490,,PRTK IN,PKPL.BO,Construction Materials,Wood & Wood Products,09-Jun-2017,Listed,2.12,0.83
2739,131257,Pratiksha Chemicals Ltd.,INE530D01012,531257,,PRKC IN,PCHE.BO,Chemicals,Dyes & Pigments,05-Jun-2017,Listed,5.94,3.31
2740,252077,Precision Camshafts Ltd.,INE484I01029,539636,PRECAM,PRECAM IN,,Automobile & Ancillaries,Auto Ancillary,09-Jun-2017,Listed,120.85,1145.68
2741,123874,Precision Containeurs Ltd.,INE191C01015,523874,,PCLL IN,PRCN.BO,Iron & Steel,Steel & Iron Products,09-Jun-2017,Listed,0.31,0.69
2742,117258,Precision Electronics Ltd.,INE143C01024,517258,,PE IN,PREL.BO,Infrastructure,Engineering - Construction,09-Jun-2017,Listed,34.20,47.36
2743,123539,Precision Wires India Ltd.,INE372C01029,523539,PRECWIRE,PWI IN,PRWR.BO,Electricals,Cable,09-Jun-2017,Listed,138.30,319.85
2744,200030,Precot Meridian Ltd.,INE283A01014,521184,PRECOT,PRTM IN,PREC.BO,Textile ,Textile - Spinning,09-Jun-2017,Listed,74.80,89.76
2745,130331,Premco Global Ltd.,INE001E01012,530331,,PMG IN,PREM.BO,Textile ,Textile ,09-Jun-2017,Listed,399.25,131.94
2746,219308,Premier Energy &  Infrastructure Ltd.,INE429K01012,533100,,PREI IN,PREE.BO,Realty,Construction - Real Estate,15-May-2017,Listed,4.60,19.02
2747,126247,Premier Explosives Ltd.,INE863B01011,526247,PREMEXPLN,PRE IN,PRMR.BO,Chemicals,Chemicals ,09-Jun-2017,Listed,494.00,519.17
2748,100540,Premier Ltd.,INE342A01018,500540,PREMIER,PREM IN,PRMI.BO,Capital Goods,Engineering - Industrial Equipments,09-Jun-2017,Listed,30.95,94.00
2749,113291,Premier Pipes Ltd.,INE448N01016,513291,,PRPI IN,PREP.BO,Iron & Steel,Steel & Iron Products,09-Jun-2017,Listed,2.03,0.72
2750,114354,Premier Polyfilm Ltd.,INE309M01012,514354,PREMIERPOL,PRPF IN,PRPF.BO,Plastic Products,Plastic Products,09-Jun-2017,Listed,32.15,67.35
2751,109835,Premier Synthetics Ltd.,INE940N01012,509835,,PRS IN,PRSY.BO,Textile ,Textile - Spinning,31-May-2017,Listed,44.10,20.26
2752,131802,Prerna Infrabuild Ltd.,INE426H01014,531802,,PRFL IN,PRFI.BO,Realty,Construction - Real Estate,09-Jun-2017,Listed,27.85,33.54
2753,109077,Pressman Advertising Ltd.,INE980A01023,509077,PRESSMN,PMAL IN,PRES.BO,Miscellaneous,Miscellaneous,09-Jun-2017,Listed,68.50,160.86
2754,213838,Prestige Estate Projects Ltd.,INE811K01011,533274,PRESTIGE,PEPL IN,PREG.BO,Realty,Construction - Real Estate,09-Jun-2017,Listed,253.30,9498.75
2755,284650,Pricol Ltd.,INE726V01018,540293,PRICOLLTD,PRICOL IN,,Automobile & Ancillaries,Auto Ancillary,09-Jun-2017,Listed,82.70,783.97
2756,119262,Prima Agro Ltd.,INE297D01018,519262,,PAP IN,PRAP.BO,FMCG,Consumer Food,09-Jun-2017,Listed,11.20,5.82
2757,131246,Prima Industries Ltd.,INE723N01012,531246,,PMI IN,PRII.BO,Agri,Solvent  Extraction,09-Jun-2017,Listed,5.07,5.47
2758,130589,Prima Plastics Ltd.,INE573B01016,530589,,PRMP IN,PRIP.BO,Plastic Products,Plastic Products,09-Jun-2017,Listed,274.60,302.07
2759,223951,Prime Capital Market Ltd.,INE748D01010,535514,,PRML IN,PCAP.BO,Finance,Finance - NBFC,08-Jun-2017,Listed,5.29,5.29
2760,281811,Prime Customer Services Ltd.,INE442V01012,540404,,PRIME IN,,Logistics,Logistics,09-Jun-2017,Listed,78.40,27.39
2761,132748,Prime Focus Ltd.,INE367G01038,532748,PFOCUS,PRIF IN,PRFO.BO,Media & Entertainment,Film Production  Distribution & Entertainment,09-Jun-2017,Listed,108.80,3251.80
2762,119299,Prime Industries Ltd.,INE543F01010,519299,,PMP IN,PRID.BO,FMCG,Consumer Food,31-May-2017,Listed,0.79,0.62
2763,130695,Prime Property Development Corporation Ltd.,INE233C01023,530695,,AKH IN,PPDC.BO,Realty,Construction - Real Estate,09-Jun-2017,Listed,38.80,65.85
2764,100337,Prime Securities Ltd.,INE032B01021,500337,PRIMESECU,PSEC IN,PRME.BO,Finance,Finance - Stock Broking,09-Jun-2017,Listed,38.45,101.95
2765,121149,Prime Urban Development India Ltd.,INE419E01024,521149,,PUDL IN,PURB.BO,Textile ,Textile ,09-Jun-2017,Listed,27.30,72.74
2766,100338,Prism Cement Ltd.,INE010A01011,500338,PRISMCEM,PRSC IN,PRIS.BO,Diversified,Diversified,09-Jun-2017,Listed,115.65,5821.32
2767,105530,Prism Informatics Ltd.,INE389J01028,505530,,PILT IN,PINF.BO,IT,IT - Software ,31-Jan-2017,Listed,6.65,16.59
2768,112217,Prism Medico and Pharmacy Ltd.,INE730E01016,512217,,PRI IN,PRIE.BO,Finance,Finance - Investment,25-May-2017,Listed,31.00,18.80
2769,131688,Prithvi Exchange (India) Ltd.,INE621B01021,531688,PRITHVISOF,PRSL IN,PSOF.BO,Trading,Trading,09-Jun-2017,Listed,31.50,17.29
2770,278578,Pritika Auto Industries Ltd.,INE583R01011,539359,,SMES IN,,Capital Goods,Engineering,09-Jun-2017,Listed,71.50,96.83
