SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3,,,,,,,,,,
541556,RITES       ,A ,Q,236,237,232.45,235,235,235,880,12038,2828252,,INE320J01015,15-Jul-22,,,,,,,,,,,,
541557,FINEORG     ,A ,Q,4990,5051,4937.45,5009.85,5009.85,4960.2,1273,3806,18959515,,INE686Y01026,15-Jul-22,,,,,,,,,,,,
541578,VARROC      ,A ,Q,309.75,312.2,303.95,307.45,307.9,307.55,1378,14585,4491822,,INE665L01035,15-Jul-22,,,,,,,,,,,,
541601,RAJNISH     ,B ,Q,242,242,230.5,234.65,234.65,238.9,1209,54819,13055313,,INE685Z01017,15-Jul-22,,,,,,,,,,,,
541634,RAWEDGE     ,T ,Q,48.95,48.95,45.15,45.15,45.15,47.5,11,116,5243,,INE960Z01014,15-Jul-22,,,,,,,,,,,,
541700,TCNSBRANDS  ,A ,Q,540.65,540.75,529.95,530.9,535.8,538.75,247,1677,892859,,INE778U01029,15-Jul-22,,,,,,,,,,,,
541702,ASHNI       ,XT,Q,1.65,1.65,1.65,1.65,1.65,1.58,9,16314,26918,,INE694W01024,15-Jul-22,,,,,,,,,,,,
541729,HDFCAMC     ,A ,Q,1910,1914.75,1886.5,1896.75,1896.75,1894.5,890,5292,10057569,,INE127D01025,15-Jul-22,,,,,,,,,,,,
541735,VIVANTA     ,X ,Q,17.73,17.73,17.55,17.73,17.73,16.89,68,20023,353431,,INE299W01014,15-Jul-22,,,,,,,,,,,,
541741,TINNATFL    ,X ,Q,29.95,33,29.95,32.75,32.75,31.45,54,3470,110413,,INE401Z01019,15-Jul-22,,,,,,,,,,,,
541770,CREDITACC   ,A ,Q,1037.35,1085.5,1009.95,1016.55,1015.2,1031.4,1993,10962,11398806,,INE741K01010,15-Jul-22,,,,,,,,,,,,
541771,AMINTAN     ,X ,Q,2.28,2.28,2.06,2.21,2.2,2.2,87,25915,56575,,INE572Z01017,15-Jul-22,,,,,,,,,,,,
541778,DEEP        ,B ,Q,165,166,161,163.25,163.25,163.05,231,18722,3059641,,INE00IY01012,15-Jul-22,,,,,,,,,,,,
541809,ICICINXT50  ,B ,Q,39.8,40.11,39.65,39.65,39.65,39.64,28,866,34536,,INF109KC1NS5,15-Jul-22,,,,,,,,,,,,
541865,ASRL        ,B ,Q,100.9,103.2,100.25,101.3,101.75,100.25,630,40279,4104487,,INE01B501018,15-Jul-22,,,,,,,,,,,,
541890,SPACEINCUBA ,X ,Q,3.23,3.23,3.04,3.07,3.05,3.04,66,13980,43366,,INE797Z01010,15-Jul-22,,,,,,,,,,,,
541929,SGIL        ,B ,Q,157.1,157.3,153,153.05,153.05,156.55,18,427,65748,,INE00QT01015,15-Jul-22,,,,,,,,,,,,
541946,ICICILIQ    ,F ,Q,1000,1000.01,1000,1000,1000,1000,10,3276,3276000,,INF109KC1KT9,15-Jul-22,,,,,,,,,,,,
541956,IRCON       ,A ,Q,37.15,37.2,36.85,36.95,36.95,37.1,218,12906,477249,,INE962Y01021,15-Jul-22,,,,,,,,,,,,
541972,SETFSN50    ,A ,Q,480,480,471,472.75,473,469.4,24,656,309138,,INF200KA1VQ2,15-Jul-22,,,,,,,,,,,,
541974,MANORAMA    ,B ,Q,1028,1031,1002,1019.95,1002,1014.5,124,887,905870,,INE00VM01010,15-Jul-22,,,,,,,,,,,,
541983,INNOVATIVE  ,M ,Q,6.98,6.98,6.46,6.83,6.83,6.35,13,13000,88600,,INE492Y01011,15-Jul-22,,,,,,,,,,,,
541988,AAVAS       ,A ,Q,1974.9,1998,1958.15,1990.85,1993,1960.6,745,2430,4812194,,INE216P01012,15-Jul-22,,,,,,,,,,,,
541999,GENERAAGRI  ,XT,Q,3.04,3.04,3.04,3.04,3.04,3.2,9,900,2736,,INE993L01015,15-Jul-22,,,,,,,,,,,,
542011,GRSE        ,A ,Q,225.6,235.5,223.25,234.2,234.2,227.8,2161,65944,15148338,,INE382Z01011,15-Jul-22,,,,,,,,,,,,
542012,AAL         ,B ,Q,301,305,300,301.85,302.1,304.25,96,25118,7585665,,INE911Z01017,15-Jul-22,,,,,,,,,,,,
542013,DOLFIN      ,B ,Q,101.5,101.85,99.1,100.5,100.6,100.05,74,1845,184862,,INE666Y01010,15-Jul-22,,,,,,,,,,,,
542019,SHUBHAM     ,T ,Q,215.8,217.5,215.7,217.4,217.5,215.5,1663,120799,26183216,,INE01J501010,15-Jul-22,,,,,,,,,,,,
542020,AKI         ,M ,Q,58.15,61.7,56.6,56.6,56.6,56.1,10,50000,2955750,,INE642Z01018,15-Jul-22,,,,,,,,,,,,
542025,SUNRETAIL   ,M ,Q,0.82,0.82,0.81,0.81,0.81,0.81,3,144000,117120,,INE206Z01020,15-Jul-22,,,,,,,,,,,,
542034,SMGOLD      ,B ,Q,69.95,69.95,64.5,64.65,64.65,67,434,9214,608548,,INE00Q901014,15-Jul-22,,,,,,,,,,,,
542046,VIVIDM      ,B ,Q,38.5,38.5,38.5,38.5,38.5,40.5,13,3074,118349,,INE647Z01017,15-Jul-22,,,,,,,,,,,,
542057,BCPL        ,B ,Q,35.6,35.6,34.45,34.7,34.55,35.65,102,2204,77065,,INE00SW01015,15-Jul-22,,,,,,,,,,,,
542066,ATGL        ,A ,Q,2800,2848,2728.7,2806.55,2806.55,2770.05,4878,34835,97122216,,INE399L01023,15-Jul-22,,,,,,,,,,,,
542131,MAN50ETF    ,B ,Q,166.62,166.62,166,166.56,166.56,165.61,10,31,5161,,INF769K01EG9,15-Jul-22,,,,,,,,,,,,
542141,TECHNOE     ,A ,Q,299.55,305.2,299.55,302.75,302.3,296.55,501,6116,1849296,,INE285K01026,15-Jul-22,,,,,,,,,,,,
542206,NIVAKA      ,XT,Q,4.41,4.41,4.01,4.2,4.2,4.22,36,15827,67089,,INE139E01028,15-Jul-22,,,,,,,,,,,,
542216,DALBHARAT   ,A ,Q,1440.2,1457.75,1422.05,1451.35,1451.85,1440.2,1123,7079,10225414,,INE00R701025,15-Jul-22,,,,,,,,,,,,
542230,ABSLNN50ET  ,B ,Q,40.75,40.75,39.8,39.8,39.8,39.4,10,518,20912,,INF209KB16D7,15-Jul-22,,,,,,,,,,,,
542231,NILASPACES  ,B ,Q,3.19,3.19,3.01,3.11,3.1,3.11,94,95913,294686,,INE00S901012,15-Jul-22,,,,,,,,,,,,
542232,SRD         ,T ,Q,160,161.85,158,161.7,161.7,154.15,2267,88482,14215660,,INE01NE01012,15-Jul-22,,,,,,,,,,,,
542233,TREJHARA    ,B ,Q,56.6,58,56,57,57.3,56.1,243,5567,317062,,INE00CA01015,15-Jul-22,,,,,,,,,,,,
542246,AXISCCDPD   ,B ,Q,14.85,14.9,14.35,14.8,14.8,14.7,5,3802,55510,,INF846K01K92,15-Jul-22,,,,,,,,,,,,
542247,AXISCCGPG   ,B ,Q,14.8,15,14.8,14.9,15,14.41,2,200,2980,,INF846K01K84,15-Jul-22,,,,,,,,,,,,
542248,DECCAN      ,M ,Q,30.7,32.05,30.65,31.95,31.95,32.9,4,4800,150420,,INE452W01019,15-Jul-22,,,,,,,,,,,,
542285,AXITA       ,B ,Q,245.4,257.6,245.4,256.9,255,245.35,182,35351,9082328,,INE02EZ01014,15-Jul-22,,,,,,,,,,,,
542323,KPIGREEN    ,B ,Q,733,733,695.55,704.8,701.5,719.9,1652,13091,9290672,,INE542W01017,15-Jul-22,,,,,,,,,,,,
542333,RPSGVENT    ,A ,Q,499.65,505.7,488,493.9,495.9,500.55,444,1251,619091,,INE425Y01011,15-Jul-22,,,,,,,,,,,,
542337,SPENCER     ,B ,Q,70.3,71.1,69.6,70.5,69.85,70.35,493,8577,603301,,INE020801028,15-Jul-22,,,,,,,,,,,,
542351,GLOSTERLTD  ,X ,Q,978.5,999.45,978.5,990.1,990.1,992.85,17,155,153646,,INE350Z01018,15-Jul-22,,,,,,,,,,,,
542367,XELPMOC     ,B ,Q,173,173,166,167.5,167.55,169.1,109,2087,355792,,INE01P501012,15-Jul-22,,,,,,,,,,,,
542383,RITCO       ,B ,Q,132.55,136.7,132.5,134,134,132.4,50,625,83574,,INE01EG01016,15-Jul-22,,,,,,,,,,,,
542399,CHALET      ,A ,Q,341.05,341.1,312.75,314.05,314.05,318.75,1937,34989,11338350,,INE427F01016,15-Jul-22,,,,,,,,,,,,
542437,ANMOL       ,B ,Q,158,158,152.4,155.5,155.5,158.7,9,15,2315,,INE02AR01019,15-Jul-22,,,,,,,,,,,,
542446,JONJUA      ,M ,Q,12.34,12.34,12.34,12.34,12.34,12.98,1,2951,36415,,INE793Z01027,15-Jul-22,,,,,,,,,,,,
542459,KRANTI      ,B ,Q,59.8,59.9,58.5,58.95,58.95,59.45,24,2341,137296,,INE911T01010,15-Jul-22,,,,,,,,,,,,
542460,ANUP        ,B ,Q,763.65,817.85,760.75,805.75,808.1,756.95,426,1515,1208545,,INE294Z01018,15-Jul-22,,,,,,,,,,,,
542484,ARVINDFASN  ,A ,Q,284,288.8,283,284,283.9,281.4,304,1854,530024,,INE955V01021,15-Jul-22,,,,,,,,,,,,
542513,UTISXN50    ,B ,Q,46.8,47.25,46.8,47,47.25,46.73,9,112,5262,,INF789F1AUU3,15-Jul-22,,,,,,,,,,,,
542579,AGOL        ,B ,Q,45,46.25,45,46.25,46.25,44.05,55,106095,4843300,,INE05FR01011,15-Jul-22,,,,,,,,,,,,
542597,MSTC        ,A ,Q,232.3,232.85,227.25,228.85,228.85,231.5,705,13844,3169913,,INE255X01014,15-Jul-22,,,,,,,,,,,,
542602,EMBASSY     ,IF,Q,372.75,372.75,369.26,369.6,369.45,370.14,470,4621,1708889,,INE041025011,15-Jul-22,,,,,,,,,,,,
542627,CHANDNIMACH ,X ,Q,26.75,26.75,24.5,25.9,25.9,25.7,20,531,13078,,INE01GZ01011,15-Jul-22,,,,,,,,,,,,
542649,RVNL        ,A ,Q,30.8,30.85,30.3,30.5,30.4,30.65,627,95332,2904396,,INE415G01027,15-Jul-22,,,,,,,,,,,,
542650,METROPOLIS  ,A ,Q,1445.05,1450.05,1412.6,1426.85,1420,1440.65,567,3072,4387781,,INE112L01020,15-Jul-22,,,,,,,,,,,,
542651,KPITTECH    ,A ,Q,487.95,493.5,480.8,491,491,483.4,4149,71023,34566989,,INE04I401011,15-Jul-22,,,,,,,,,,,,
542652,POLYCAB     ,A ,Q,2165,2165,2105,2154.7,2159.7,2147.85,4607,19036,40471794,,INE455K01017,15-Jul-22,,,,,,,,,,,,
542654,VRFILMS     ,M ,Q,338.5,338.8,338.5,338.8,338.8,333.35,2,500,169325,,INE06LG01010,15-Jul-22,,,,,,,,,,,,
542655,VIKASLIFE   ,T ,Q,4.9,4.9,4.75,4.87,4.87,4.94,1761,932304,4497155,,INE161L01027,15-Jul-22,,,,,,,,,,,,
542665,NEOGEN      ,B ,Q,1327.55,1332.1,1279.9,1285.05,1285.05,1297.7,912,3190,4164349,,INE136S01016,15-Jul-22,,,,,,,,,,,,
542666,GKP         ,B ,Q,217.5,219.25,216.25,219.1,219.1,216.35,3518,841140,183724161,,INE05QJ01015,15-Jul-22,,,,,,,,,,,,
542667,WORL        ,B ,Q,170,170.1,154.2,156.95,156.15,162,170,2427,389477,,INE06CG01019,15-Jul-22,,,,,,,,,,,,
542668,EVANS       ,M ,Q,84.95,84.95,83.95,84,84,72.95,4,2000,168450,,INE06TD01010,15-Jul-22,,,,,,,,,,,,
542669,BMW         ,X ,Q,24.3,24.3,23.15,23.95,23.95,23.6,46,1284,30401,,INE374E01021,15-Jul-22,,,,,,,,,,,,
542670,AEPL        ,B ,Q,47.05,48.5,46.55,47.25,46.7,46.8,30,1770,84432,,INE757T01017,15-Jul-22,,,,,,,,,,,,
542677,MAHESH      ,X ,Q,6.9,6.9,6.9,6.9,6.9,7.25,1,5,34,,INE01MO01013,15-Jul-22,,,,,,,,,,,,
542679,DEL         ,X ,Q,19.7,19.7,19.7,19.7,19.7,18.8,12,1659,32682,,INE413F01016,15-Jul-22,,,,,,,,,,,,
542682,HARISH      ,X ,Q,39.55,39.55,36.1,36.1,36.1,37.7,7,208,7803,,INE01K301012,15-Jul-22,,,,,,,,,,,,
542684,PPL         ,B ,Q,169,171.1,168.05,169.25,169.7,169.35,1078,11134,1890701,,INE050001010,15-Jul-22,,,,,,,,,,,,
542685,DGCONTENT   ,B ,Q,15.1,15.8,15.05,15.35,15.15,15.35,133,5311,82954,,INE03JI01017,15-Jul-22,,,,,,,,,,,,
542694,PARSHVA     ,T ,Q,161,169,153,168,168,161,30,732,121620,,INE05MV01019,15-Jul-22,,,,,,,,,,,,
542721,ARL         ,B ,Q,53.95,53.95,49.6,52.1,51.8,52,194,22736,1150598,,INE02GA01012,15-Jul-22,,,,,,,,,,,,
542724,EARUM       ,B ,Q,4.02,4.08,4,4.08,4.08,3.89,314,246608,1002141,,INE060601023,15-Jul-22,,,,,,,,,,,,
542725,SBC         ,B ,Q,5.85,5.96,5.79,5.88,5.8,5.82,285,252543,1484001,,INE04AK01028,15-Jul-22,,,,,,,,,,,,
542726,INDIAMART   ,A ,Q,3921.35,3990,3895,3975.75,3985.9,3918.5,943,3269,12917605,,INE933S01016,15-Jul-22,,,,,,,,,,,,
542729,DCMNVL      ,B ,Q,175.2,175.2,171.1,172.25,171.35,173.9,177,4036,696739,,INE08KP01019,15-Jul-22,,,,,,,,,,,,
542730,ICICIBANKN  ,B ,Q,348.35,348.5,345.46,347.17,347.17,346.81,26,39,13510,,INF109KC1E27,15-Jul-22,,,,,,,,,,,,
542747,SNXT50BEES  ,A ,Q,46.5,46.75,46.17,46.59,46.5,46.14,35,1621,75362,,INF204KB15D0,15-Jul-22,,,,,,,,,,,,
542752,AFFLE       ,A ,Q,1040,1040,1015,1018.75,1018.75,1035.45,1555,30855,31624972,,INE00WC01027,15-Jul-22,,,,,,,,,,,,
542753,SEACOAST    ,X ,Q,2.83,2.83,2.64,2.65,2.66,2.77,1519,2222435,5928530,,INE277T01024,15-Jul-22,,,,,,,,,,,,
542758,ICICIBANKP  ,B ,Q,172.65,172.9,171.5,172.1,172.1,172,21,102,17564,,INF109KC1E35,15-Jul-22,,,,,,,,,,,,
542759,SPANDANA    ,A ,Q,411,413.95,404,408.3,407.6,404.85,555,3362,1372957,,INE572J01011,15-Jul-22,,,,,,,,,,,,
542760,SWSOLAR     ,A ,Q,287.25,291.45,281,282.45,281,288.7,1639,21224,6054944,,INE00M201021,15-Jul-22,,,,,,,,,,,,
542770,ALPHALOGIC  ,B ,Q,39.75,41.45,39.35,41,41.3,39.75,32,2222,88469,,INE08E401029,15-Jul-22,,,,,,,,,,,,
542771,NOVATEOR    ,M ,Q,11.9,12.7,11.9,12.7,12.7,12.35,2,12000,147600,,INE08JY01013,15-Jul-22,,,,,,,,,,,,
542772,IIFLWAM     ,A ,Q,1555.3,1566,1552.05,1561.9,1562.95,1560,154,448,698744,,INE466L01020,15-Jul-22,,,,,,,,,,,,
542773,IIFLSEC     ,A ,Q,70.95,71.3,69.1,70.45,70.6,70.5,462,6871,481721,,INE489L01022,15-Jul-22,,,,,,,,,,,,
542774,APMFINVEST  ,X ,Q,135.5,135.5,123.2,125,125,129.6,459,88105,11070305,,INE08KJ01012,15-Jul-22,,,,,,,,,,,,
542801,MISQUITA    ,M ,Q,33.35,33.35,33.35,33.35,33.35,32.35,1,2000,66700,,INE957W01025,15-Jul-22,,,,,,,,,,,,
542802,GALACTICO   ,T ,Q,60,60.8,59.75,60.75,60.75,59.45,5888,1004412,60592068,,INE906Y01028,15-Jul-22,,,,,,,,,,,,
542803,ELLORATRAD  ,XT,Q,21.5,21.5,21.5,21.5,21.5,22.6,1,15,322,,INE560T01015,15-Jul-22,,,,,,,,,,,,
542804,NIESSPJ     ,B ,Q,24,24.6,20.25,24.45,24.45,22.45,7,50,1044,,INF204KB12F2,15-Jul-22,,,,,,,,,,,,
542808,NIESSPC     ,B ,Q,2.36,2.61,2.35,2.61,2.61,2.61,5,482,1159,,INF204KB14E1,15-Jul-22,,,,,,,,,,,,
542812,FLUOROCHEM  ,A ,Q,3200,3213.3,3131.75,3185.2,3195,3164.05,1492,4573,14511947,,INE09N301011,15-Jul-22,,,,,,,,,,,,
542817,NIEHSPI     ,B ,Q,3.46,3.46,3.46,3.46,3.46,3.15,1,1,3,,INF204KB17F1,15-Jul-22,,,,,,,,,,,,
542830,IRCTC       ,A ,Q,587,594.45,586.25,590.9,590.9,585.6,2831,56002,33029035,,INE335Y01020,15-Jul-22,,,,,,,,,,,,
542837,NIESSPE     ,B ,Q,2.23,2.23,2.23,2.23,2.23,2.23,1,500,1115,,INF204KB11E7,15-Jul-22,,,,,,,,,,,,
542839,NIEHSPD     ,B ,Q,0.92,0.92,0.82,0.84,0.84,0.85,34,28784,24864,,INF204KB13G8,15-Jul-22,,,,,,,,,,,,
542841,NIEHSPE     ,B ,Q,1.18,1.42,1.18,1.18,1.18,1.3,10,422,498,,INF204KB14G6,15-Jul-22,,,,,,,,,,,,
542842,NIESSPK     ,B ,Q,0.46,0.46,0.46,0.46,0.46,0.42,1,24,11,,INF204KB13F0,15-Jul-22,,,,,,,,,,,,
542846,NIEHSPL     ,B ,Q,1.29,1.32,1.2,1.2,1.2,1.3,12,16092,19641,,INF204KB18G7,15-Jul-22,,,,,,,,,,,,
542847,NIESSPL     ,B ,Q,0.92,0.97,0.88,0.89,0.97,0.97,10,12712,11316,,INF204KB19E0,15-Jul-22,,,,,,,,,,,,
542848,NIESSPM     ,B ,Q,3.59,3.69,3.35,3.69,3.69,3.59,7,1322,4779,,INF204KB14F8,15-Jul-22,,,,,,,,,,,,
542850,GOBLIN      ,M ,Q,20.6,22.2,20.15,22.2,22.2,20.6,10,20000,425100,,INE492Z01018,15-Jul-22,,,,,,,,,,,,
542851,GENSOL      ,M ,Q,650.1,682.4,646,682.4,682.4,649.95,125,88844,60118899,,INE06H201014,15-Jul-22,,,,,,,,,,,,
542852,VISHWARAJ   ,B ,Q,18.6,18.6,17.25,17.5,17.5,17.65,530,41792,730905,,INE430N01022,15-Jul-22,,,,,,,,,,,,
542857,GREENPANEL  ,A ,Q,470,476.35,460.4,471.05,471.05,467.5,2273,21696,10141060,,INE08ZM01014,15-Jul-22,,,,,,,,,,,,
542862,SHAHLON     ,X ,Q,14.46,15.64,14,15.29,15.56,14.46,89,22501,328995,,INE052001026,15-Jul-22,,,,,,,,,,,,
542863,ABSLBANETF  ,B ,Q,34.8,34.83,34.5,34.83,34.83,34.73,12,41,1424,,INF209KB17D5,15-Jul-22,,,,,,,,,,,,
542865,ANUROOP     ,M ,Q,25,25,24.35,25,25,25.2,3,30000,743500,,INE490Z01012,15-Jul-22,,,,,,,,,,,,
542867,CSBBANK     ,A ,Q,202.85,203.65,196.8,199.7,199.35,199.9,829,17891,3552788,,INE679A01013,15-Jul-22,,,,,,,,,,,,
542871,ABCRSPRG    ,F ,Q,1.46,1.77,1.46,1.46,1.46,1.62,20,27662,40386,,INF209KB1P65,15-Jul-22,,,,,,,,,,,,
542872,ABCRSPDG    ,F ,Q,1.62,1.62,1.62,1.62,1.62,1.8,1,2,3,,INF209KB1P24,15-Jul-22,,,,,,,,,,,,
542878,ABDBSPDG    ,F ,Q,4.8,4.8,4.75,4.75,4.75,4.46,2,11,52,,INF209KB1R30,15-Jul-22,,,,,,,,,,,,
542879,ABDBSPRG    ,F ,Q,2.54,2.54,2.54,2.54,2.54,2.54,1,1,2,,INF209KB1R48,15-Jul-22,,,,,,,,,,,,
542884,ABMTSPRDG   ,F ,Q,3.45,3.45,3.45,3.45,3.45,3.45,1,5,17,,INF209KB1Q15,15-Jul-22,,,,,,,,,,,,
542887,ABMTSPRG    ,F ,Q,2.11,2.32,1.91,2.29,2.29,2.11,6,3221,6774,,INF209KB1Q23,15-Jul-22,,,,,,,,,,,,
542897,ABMTSPRQD   ,F ,Q,1.9,1.9,1.9,1.9,1.9,1.9,1,1,1,,INF209KB1Q64,15-Jul-22,,,,,,,,,,,,
542904,UJJIVANSFB  ,A ,Q,16.3,16.3,15.7,15.85,15.85,15.85,152,29344,464295,,INE551W01018,15-Jul-22,,,,,,,,,,,,
542905,HINDWAREAP  ,A ,Q,306.9,310.9,305,308,308.05,304.05,176,927,284959,,INE05AN01011,15-Jul-22,,,,,,,,,,,,
542906,EASUN       ,XT,Q,33.7,33.7,33.7,33.7,33.7,33.7,1,1,33,,INE771C01014,15-Jul-22,,,,,,,,,,,,
542907,PRINCEPIPE  ,A ,Q,595.6,600.2,592,597.95,598.45,592.8,686,7578,4513194,,INE689W01016,15-Jul-22,,,,,,,,,,,,
542908,EBBETF0423  ,F ,Q,1180,1180,1176.22,1179.99,1179.99,1179.99,10,54,63715,,INF754K01KN4,15-Jul-22,,,,,,,,,,,,
542909,EBBETF0430  ,F ,Q,1190,1190.62,1187.31,1188.1,1187.8,1190.53,20,54872,65298858,,INF754K01KO2,15-Jul-22,,,,,,,,,,,,
542918,GIANLIFE    ,M ,Q,27.95,27.95,27.95,27.95,27.95,26.65,12,46200,1291290,,INE063601012,15-Jul-22,,,,,,,,,,,,
542919,ARTEMISMED  ,B ,Q,47,47.4,45.4,46.05,46.05,46.95,188,9326,430574,,INE025R01021,15-Jul-22,,,,,,,,,,,,
542920,SUMICHEM    ,A ,Q,486.1,492.75,480.35,487,487,489.55,1519,24670,11958713,,INE258G01013,15-Jul-22,,,,,,,,,,,,
542921,ICICIM150   ,B ,Q,107,107.89,106.11,107.49,107.49,106.19,40,257,27484,,INF109KC1G82,15-Jul-22,,,,,,,,,,,,
542922,MANXT50ETF  ,B ,Q,392,393.01,391,392.78,392.78,387.95,8,10,3925,,INF769K01FN2,15-Jul-22,,,,,,,,,,,,
542923,TRANWAY     ,MS,Q,9.99,9.99,9.99,9.99,9.99,9.24,1,10000,99900,,INE0BIW01023,15-Jul-22,,,,,,,,,,,,
542924,JANUSCORP   ,M ,Q,6.35,6.58,6.2,6.58,6.58,6.3,7,21000,136185,,INE04OV01018,15-Jul-22,,,,,,,,,,,,
542933,UNIVPHOTO   ,B ,Q,542,583.95,541,559.95,559.95,575.2,58,487,275473,,INE03V001013,15-Jul-22,,,,,,,,,,,,
542934,CBPL        ,M ,Q,102.5,103,102.5,103,103,101.65,2,10000,1027500,,INE07QQ01016,15-Jul-22,,,,,,,,,,,,
543064,SUVENPHAR   ,A ,Q,465.45,466.35,459.1,460.55,461.6,465.65,431,2988,1379901,,INE03QK01018,15-Jul-22,,,,,,,,,,,,
543066,SBICARD     ,A ,Q,845,850,834,835.7,835.7,845.4,1444,12373,10405023,,INE018E01016,15-Jul-22,,,,,,,,,,,,
543071,07AGG       ,F ,Q,0.26,0.26,0.26,0.26,0.26,0.24,1,1,0,,INF204KB10R1,15-Jul-22,,,,,,,,,,,,
543079,07GPG       ,F ,Q,1.42,1.42,1.21,1.36,1.36,1.32,9,303,373,,INF204KB16R8,15-Jul-22,,,,,,,,,,,,
543087,09AGG       ,F ,Q,29.76,29.76,24.42,24.42,24.42,27.06,8,10,278,,INF204KB14O0,15-Jul-22,,,,,,,,,,,,
543092,09GPG       ,F ,Q,2.37,2.37,1.97,2.35,2.35,2.18,17,3428,6796,,INF204KB19O9,15-Jul-22,,,,,,,,,,,,
543144,08MPD       ,B ,Q,3.9,3.9,3.39,3.49,3.6,3.76,50,3708,13462,,INF204KB11T5,15-Jul-22,,,,,,,,,,,,
543150,08GPG       ,B ,Q,1.24,1.3,1.18,1.25,1.25,1.24,42,7996,9828,,INF204KB16S6,15-Jul-22,,,,,,,,,,,,
543165,10ARD       ,F ,Q,226.66,226.66,226.66,226.66,226.66,206.06,27,542,122849,,INF204KB17P0,15-Jul-22,,,,,,,,,,,,
543167,10GPG       ,F ,Q,0.86,0.94,0.86,0.91,0.91,0.91,14,1859,1679,,INF204KB19P6,15-Jul-22,,,,,,,,,,,,
543173,11DPR       ,B ,Q,10.99,10.99,9.25,9.53,10.25,10.12,40,64442,650477,,INF204KB14U7,15-Jul-22,,,,,,,,,,,,
543174,11GPG       ,B ,Q,1.88,1.88,1.66,1.77,1.77,1.79,17,934,1606,,INF204KB10U5,15-Jul-22,,,,,,,,,,,,
543175,11MPD       ,B ,Q,2.14,2.14,1.92,2.11,2.11,2.02,37,8156,16389,,INF204KB15U4,15-Jul-22,,,,,,,,,,,,
543176,11MPR       ,B ,Q,6.99,6.99,6.99,6.99,6.99,6.55,1,1,6,,INF204KB16U2,15-Jul-22,,,,,,,,,,,,
543177,11QPD       ,B ,Q,2.31,2.31,2.3,2.3,2.3,2.11,4,225,517,,INF204KB11U3,15-Jul-22,,,,,,,,,,,,
543181,11AGG       ,B ,Q,13.39,13.39,11.03,12.29,12.3,12.2,15,21066,248003,,INF204KB13T1,15-Jul-22,,,,,,,,,,,,
543182,11AMD       ,B ,Q,24.4,29.6,24.3,24.5,24.5,27,75,3122,79845,,INF204KB18T0,15-Jul-22,,,,,,,,,,,,
543186,11DPD       ,B ,Q,3.1,3.1,2.9,3.06,3.06,3.06,11,853,2568,,INF204KB13U9,15-Jul-22,,,,,,,,,,,,
543187,POWERINDIA  ,A ,Q,3488.3,3561.2,3457.15,3533.65,3545,3480.3,480,2337,8165457,,INE07Y701011,15-Jul-22,,,,,,,,,,,,
543207,NATURAL     ,X ,Q,5.8,5.8,5.3,5.32,5.32,5.57,85,59155,319749,,INE06MM01016,15-Jul-22,,,,,,,,,,,,
543210,AARTISURF   ,B ,Q,729,729.55,710.2,721.7,727.4,727.7,185,798,573515,,INE09EO01013,15-Jul-22,,,,,,,,,,,,
543211,BONLON      ,M ,Q,33,33,33,33,33,34.5,1,4000,132000,,INE0B9A01018,15-Jul-22,,,,,,,,,,,,
543212,BOROLTD     ,A ,Q,329.95,333.05,322.65,326.5,325.7,327.85,1027,9545,3113469,,INE02PY01013,15-Jul-22,,,,,,,,,,,,
543213,ROSSARI     ,A ,Q,850.05,855,847.6,848.85,849.8,850,510,1984,1687228,,INE02A801020,15-Jul-22,,,,,,,,,,,,
543214,NDRAUTO     ,B ,Q,393,396.25,385.05,387.7,390.4,390.35,142,324,125734,,INE07OG01012,15-Jul-22,,,,,,,,,,,,
543216,EBBETF0431  ,F ,Q,1052,1054.49,1052,1053.9,1053.9,1055.9,6,190,200214,,INF754K01LE1,15-Jul-22,,,,,,,,,,,,
543217,MINDSPACE   ,IF,Q,360,360.98,351.5,352.63,352,359.5,242,3362,1197795,,INE0CCU25019,15-Jul-22,,,,,,,,,,,,
543219,ICICIALPLV  ,B ,Q,158,159.44,158,159.36,159.36,157,28,621,98340,,INF109KC1N59,15-Jul-22,,,,,,,,,,,,
543220,MAXHEALTH   ,A ,Q,380,380,365.85,367.05,367.45,373.45,887,19495,7213025,,INE027H01010,15-Jul-22,,,,,,,,,,,,
543221,ICICITECH   ,B ,Q,275,276,270.78,272.27,273.56,273.13,84,607,165360,,INF109KC1N67,15-Jul-22,,,,,,,,,,,,
543223,MAXINDIA    ,B ,Q,77.1,77.4,76.8,77.15,76.95,75.5,214,9238,712407,,INE0CG601016,15-Jul-22,,,,,,,,,,,,
543224,HBANKETF    ,B ,Q,349.5,350,346.5,348.78,349,348.83,46,147,51186,,INF179KC1AN8,15-Jul-22,,,,,,,,,,,,
543226,UTIBANKETF  ,B ,Q,34.85,35.2,34.52,35.2,35.2,35.2,17,1280,44901,,INF789F1AUV1,15-Jul-22,,,,,,,,,,,,
543227,HAPPSTMNDS  ,B ,Q,830,839.5,821.65,828.5,828.5,829.05,3803,31618,26200760,,INE419U01012,15-Jul-22,,,,,,,,,,,,
